Date	Last Price
2006-06-02	84.040
2006-05-26	85.160
2006-05-19	84.880
2006-05-12	83.910
2006-05-05	85.140
2006-04-28	86.110
2006-04-21	88.050
2006-04-14	89.590
2006-04-07	89.690
2006-03-31	89.730
2006-03-24	90.070
2006-03-17	88.920
2006-03-10	90.850
2006-03-03	89.660
2006-02-24	90.610
2006-02-17	90.640
2006-02-10	90.550
2006-02-03	89.890
2006-01-27	89.320
2006-01-20	88.970
2006-01-13	88.890
2006-01-06	88.910
2005-12-30	91.170
2005-12-23	90.780
2005-12-16	89.710
2005-12-09	91.250
2005-12-02	91.930
2005-11-25	92.040
2005-11-18	91.930
2005-11-11	91.980
2005-11-04	91.260
2005-10-28	89.590
2005-10-21	90.310
2005-10-14	89.460
2005-10-07	89.170
2005-09-30	89.520
2005-09-23	89.290
2005-09-16	88.060
2005-09-09	86.890
2005-09-02	86.300
2005-08-26	87.860
2005-08-19	88.600
2005-08-12	86.980
2005-08-05	88.060
2005-07-29	89.350
2005-07-22	89.640
2005-07-15	89.720
2005-07-08	90.250
2005-07-01	90.130
2005-06-24	88.780
2005-06-17	87.650
2005-06-10	88.690
2005-06-03	88.040
2005-05-27	86.420
2005-05-20	86.630
2005-05-13	86.100
2005-05-06	84.620
2005-04-29	84.430
2005-04-22	83.500
2005-04-15	84.560
2005-04-08	84.400
2005-04-01	84.430
2005-03-25	84.150
2005-03-18	82.050
2005-03-11	81.420
2005-03-04	82.520
2005-02-25	82.660
2005-02-18	83.490
2005-02-11	84.570
2005-02-04	84.390
2005-01-28	83.480
2005-01-21	83.260
2005-01-14	82.970
2005-01-07	83.600
2004-12-31	80.850
2004-12-24	81.280
2004-12-17	82.160
2004-12-10	82.670
2004-12-03	80.980
2004-11-26	81.780
2004-11-19	83.310
2004-11-12	83.690
2004-11-05	84.010
2004-10-29	84.910
2004-10-22	85.870
2004-10-15	87.090
2004-10-08	87.510
2004-10-01	87.630
2004-09-24	88.400
2004-09-17	88.840
2004-09-10	88.390
2004-09-03	89.630
2004-08-27	89.770
2004-08-20	88.120
2004-08-13	87.900
2004-08-06	88.360
2004-07-30	89.960
2004-07-23	89.260
2004-07-16	87.140
2004-07-09	87.420
2004-07-02	87.990
2004-06-25	88.880
2004-06-18	89.080
2004-06-11	90.010
2004-06-04	88.540
2004-05-28	88.900
2004-05-21	90.490
2004-05-14	91.660
2004-05-07	91.130
2004-04-30	90.480
2004-04-23	91.080
2004-04-16	89.940
2004-04-09	88.970
2004-04-02	88.510
2004-03-26	88.890
2004-03-19	88.130
2004-03-12	89.120
2004-03-05	88.170
2004-02-27	87.310
2004-02-20	87.240
2004-02-13	85.550
2004-02-06	86.020
2004-01-30	87.200
2004-01-23	86.560
2004-01-16	87.730
2004-01-09	85.110
2004-01-02	86.920
2003-12-26	87.630
2003-12-19	88.150
2003-12-12	88.600
2003-12-05	89.140
2003-11-28	90.230
2003-11-21	90.600
2003-11-14	91.370
2003-11-07	93.020
2003-10-31	92.730
2003-10-24	91.430
2003-10-17	92.290
2003-10-10	91.520
2003-10-03	93.100
2003-09-26	93.850
2003-09-19	94.780
2003-09-12	96.000
2003-09-05	97.090
2003-08-29	98.100
2003-08-22	98.830
2003-08-15	96.650
2003-08-08	96.360
2003-08-01	96.660
2003-07-25	94.960
2003-07-18	96.630
2003-07-11	95.800
2003-07-04	94.550
2003-06-27	95.040
2003-06-20	93.910
2003-06-13	92.220
2003-06-06	93.480
2003-05-30	93.290
2003-05-23	93.050
2003-05-16	94.080
2003-05-09	94.980
2003-05-02	96.750
2003-04-25	98.360
2003-04-18	99.280
2003-04-11	100.180
2003-04-04	100.400
2003-03-28	99.960
2003-03-21	102.000
2003-03-14	99.990
2003-03-07	98.040
2003-02-28	99.710
2003-02-21	100.090
2003-02-14	100.040
2003-02-07	99.570
2003-01-31	99.910
